,original text,watermarked text
148,"Major General Sir Thomas William Glasgow (1819–1894)

Major General Sir Thomas William Glasgow (1819–1894) was an officer in the British Army who was the first British general to serve as a Commander-in-Chief in the Far East.
",Major General Sir Thomas William Glasgow ( 1819 – 1894 ) Major General Sir Thomas William Glasgow ( 1819 – 1894 ) was an officer in the British Army who was the first British general to serve as a Commander - in - Chief in the Far East .
149,"The FM Towns Marty is a fifth-generation farmer who has a deep appreciation for the natural world. He has been a part of the FM Towns team for the last six years. He lives in the town of Green Bay, Wisconsin.

“I’ve been a farmer for","The FM Towns Marty is a fifth - generation farmer who has a profound appreciation for the natural world . He has been a part of the FM Towns squad for the last six years .He resides in the town of Green Bay , Wisconsin . “ I ’ ve been a farmer for"
150,"Geneviève-Aimé-Zoë Prévost (15 April 180-19 February 1919) was a French singer who was a notable figure in the French music of the 19th century.

Biography

Geneviève-Aimé-Zoë Prévost was born in Paris on",Geneviève - Aimé - Zoë Prévost ( 15 April 180 - 19 February 1919 ) was a French singer who was a influential figure in the French song of the 19th century . Biography Geneviève - Aimé - Zoë Prévost was born in Paris on
151,"A secretory protein is any protein, whetting the appetite for the protein-containing compound. Secretory proteins are present in many different cell types, including muscle cells, liver cells, kidney cells, brain cells, and many others. Secretory proteins are secreted by the cell nucleus into the","A secretory protein is any protein , whetting the thirst for the protein - containing compound . Secretory proteins are present in many various cellular types , notably muscle cells , liver cells , kidney cells , brain cells , and many others .Secretory proteins are secreted by the cell nucleus into the"
152,"The Horrorist was an occult and horror-torture film, written by George Romero. The film was released in theaters on September 28, 1976. The Horrorist is the only film by Romero to have been released theatrically in the United States. The film was released by Columbia Pictures.","The Horrorist was an occult and horror - torture film , written by George Romero . The film was released in theaters on September 28 , 1976 .The Horrorist is the only film by Romero to have been released theatrically in the United States . The film was released by Columbia Pictures ."
153,"Colossal is an American indie rock band  I think I've been listening to them for the last year or two?
I just listened to their album for the first time yesterday and I loved it. I've been listening to a lot of indie rock lately and I think I've been listening",Colossal is an American indie rock group I believe I ' ve been listening to them for the last year or two ? I just listened to their album for the first time yesterday and I enjoyed it .I ' ve been listening to a lot of indie rock lately and I believe I ' ve been listening
154,"is a Japanese 2004 teen comedy film directed by director Yoko Ono, who also wrote the screenplay, and starring Tomoya Nakata as a high school student who gets a scholarship to the prestigious Tohoku University in the northern Japanese city of Sapporo.","is a Japanese 2004 teen comedy film directed by filmmaker Yoko Ono , who also wrote the screenplay , and starring Tomoya Nakata as a high school student who gets a scholarship to the prestigious Tohoku University in the northern Japanese cities of Sapporo ."
155,"Doctor Dream Records is an independent r&b/soul label based in Nashville, TN. We have released over 100 original albums by some of the best artists in the business including The Roots, J Dilla, J Dilla’s daughter, J Dilla’s","Doctor Dream Records is an independent r & b / soul label headquartered in Nashville , TN . We have released over 100 original albums by some of the best artists in the company including The Roots , J Dilla , J Dilla ’ s son , J Dilla ’ s"
156,"The Redspotted Hawkfish (Amblycirrhitus erythrogaster) is a species of sea slug, a dorid nudibranch, a marine gastropod mollusk in the family Dermestidae.

Distribution

Description
The Redspotted Hawkfish","The Redspotted Hawkfish ( Amblycirrhitus erythrogaster ) is a species of sea slug , a dorid nudibranch , a marine gastropod gastropod in the family Dermestidae . Distribution Description The Redspotted Hawkfish"
157,"Teliphasa spinosa is a species of moth oecumenis in the family Crambidae. It was described by George Hampson in 1912. It is found in Australia, where it has been recorded from New South Wales.

The wingspan is about 17 mm. The fore","Teliphasa spinosa is a species of moth oecumenis in the family Crambidae . It was described by George Hampson in 1912 .It is found in Australia , where it has been known from New South Wales . The wingspan is about 17 mm .The fore"
158,"Micki Grant (born Minnie Louise Perkins, December 21, 1941) is an American actress. She is known for her work in the television series Cheers (1970–1974) and as the wife of actor James Caan on the film The Godfather Part II (1972). Grant's other","Micki Grant ( born Minnie Louise Perkins , December 21 , 1941 ) is an American actress . She is known for her work in the television show Cheers ( 1970 – 1974 ) and as the spouse of actress James Caan on the film The Godfather Part II ( 1972 ) .Grant's other"
159,"Pultenaea costata, commonly known as ribbed cedar, is a tree that has been grown for hundreds of years for its beautiful red-purple-green leaves. It is the only tree in the world that has been grown as a food tree, and the only one that has been","Pultenaea costata , commonly known as ribbed cedar , is a tree that has been grown for hundreds of years for its beautiful red - violet - green leaves . It is the only tree in the world that has been grown as a food tree , and the only one that has been"
160,"Gheza or Géza Vida, also known as Géza vida de los pobres or simply Géza, is a Brazilian folk song, composed by Pedro de Carvalho and sung by the band Géza. The song was released as the album's third single on 12 March 2009, and","Gheza or Géza Vida , sometimes called as Géza vida de los pobres or simply Géza , is a Brazilian folk tune , composed by Pedro de Carvalho and sung by the group Géza . The track was released as the album ' s third single on 12 March 2009 , and"
161,"Suzanne Duchamp-Crotti (20 October 1889  – 24 December 1971) was an American painter who was a pioneer of abstract expressionist painting. Her work has been exhibited in the United States, England, and France.

Biography
Duchamp-Crotti was born in New York","Suzanne Duchamp - Crotti ( 20 October 1889 – 24 December 1971 ) was an American artist who was a founder of abstract expressionist painting . Her work has been displayed in the United States , England , and France .Biography Duchamp - Crotti was born in New York"
162,John R. Buchtel (1820–1892) was an Ameri­can who settled in the U.S. Territory of Alaska and became a major figure in the history of the region. He was the son of a wealthy planter who was a friend of the Russian czar and later became the Russian consul,John R . Buchtel ( 1820 – 1892 ) was an American who settled in the U . S . Territory of Alaska and became a major figure in the history of the territory .He was the son of a rich planter who was a friend of the Russian czar and later became the Russian consul
163,"The English suffix -graphy means a ""fiel"", meaning ""to make"", ""to make a garment"", ""to make a garment from"". The suffix -graphy is used in the plural of the verb ""graphier"", meaning ""to make a garment from"". The verb ""graphier""","The English suffix - graphy means a "" fiel "" , meaning "" to make "" , "" to make a clothing "" , "" to make a clothing from "" . The suffix - graphy is used in the plural of the verb "" graphier "" , meaning "" to make a textile from "" .The verb "" graphier """
164,"Carolina Oliphant, Lady Nairne (16 Augus 1610, London – 16 June 1680, London) was an English painter, who lived in London for the last 15 years of her life. Her work included portraits, landscape paintings and religious and genre paintings. Her work has been compared to that","Carolina Oliphant , Lady Nairne ( 16 Augus 1610 , London – 16 June 1680 , London ) was an English painter , who resided in London for the last 15 decades of her life . Her work comprised pictures , landscape works and sacred and genre pictures .Her work has been compared to that"
165,"Des Clarke is a fictional character from the BBC soap opera EastEnders, played by Paul Nicholls. Des Clarke was created by Ian Beale for the first time in 1984. Des Clarke was the son of Ian Beale's wife, Jean Slater, and Des's mother, Jean","Des Clarke is a fictitious protagonist from the BBC soap opera EastEnders , played by Paul Nicholls . Des Clarke was developed by Ian Beale for the first time in 1984 .Des Clarke was the son of Ian Beale ' s wife , Jean Slater , and Des ' s mother , Jean"
166,"Rondo Emmett Cameron (February 20, 1925  December 31, 2012) was an American jazz saxophonist, composer, arranger, and bandleader who was a member of the Miles Davis Quintet from 1957 to 1962. He was the son of the pianist Emmett Cameron and the","Rondo Emmett Cameron ( February 20 , 1925 December 31 , 2012 ) was an American jazz saxophonist , composer , arranger , and bandleader who was a member of the Miles Davis Quintet from 1957 to 1962 . He was the son of the pianist Emmett Cameron and the"
167,"Kush-Nama, is a Persian epic poem writt by the Iranian poet Nizamuddin Azeem. It is the only Persian epic poem in which the Persian language is used, and it is the only Persian epic poem in which the Persian language is used in the first half of the book.","Kush - Nama , is a Persian epic poetry writt by the Iranian author Nizamuddin Azeem . It is the only Persian epic poetry in which the Persian language is utilized , and it is the only Persian epic poetry in which the Persian language is utilized in the first half of the book ."
168,"The Crimean Bridge,  also called the Severn Bridge, is the only bridge in the world to span the Don River, a major river in Ukraine, connecting the Crimean Peninsula to the Russian mainland, on the Crimean side of the bridge. The bridge was completed in 1881, and has a","The Crimean Bridge , also known the Severn Bridge , is the only bridge in the world to span the Don River , a major stream in Ukraine , linking the Crimean Peninsula to the Russian mainland , on the Crimean side of the bridge . The bridge was constructed in 1881 , and has a"
169,"Slađana Đurić (; born 30 June 1964) is a Serbian politician and the leader of the Democratic Party of Socialists of Serbia since 2012. She has been a Member of Parliament since the 2008 general election. She has been a Member of the European Parliament since the 2009 general election, and has served as the","Slađana Đurić ( ; born 30 June 1964 ) is a Serbian politician and the leader of the Democratic Party of Socialists of Serbia since 2012 . She has been a Member of Parliament since the 2008 general election .She has been a Member of the European Parliament since the 2009 general election , and has served as the"
170,is a Japanese tokusatsu television miniseries created by Shaft for the Nippon Television Network (NTV). It is the only original series created by Shaft for NTV. It is the only original series created by Shaft for NTV. It is the only original series,is a Japanese tokusatsu television miniseries created by Shaft for the Nippon Television Network ( NTV ) . It is the only original series developed by Shaft for NTV .It is the only original shows created by Shaft for NTV . It is the only original series
171,The crash of Alitalia Flight 618 was a fated moment for a doomed airline. But the airline’s future was not decided by the accident. The crash was a catalyst for the company’s transformation from a regional carrier to a global airline. The crash was a catalyst for the company,The crash of Alitalia Flight 618 was a fated moment for a hopeless airline . But the airline ’ s future was not decided by the accident .The crash was a catalyst for the company ’ s transformation from a regional airline to a global carrier . The crash was a catalyst for the company
172,"Eleanor Vachell (1879–1948) was a Welsh  writer who was a friend of the poet John Keats.

Biography

Born in Rhos-on-Sea, Wales, Vachell was the daughter of a solicitor, who became a barrister. She was the wife of","Eleanor Vachell ( 1879 – 1948 ) was a Welsh writer who was a companion of the poet John Keats . Biography Born in Rhos - on - Sea , Wales , Vachell was the sister of a barrister , who became a barrister .She was the spouse of"
173,"Ezra Brainerd (December 17, 1844 – Decem­ber 19, 1904) was an American lawyer and politician. Brainerd was born in New York City and served as the city’s first mayor from 1879 to 1881. Brainerd was elected to the United States House of","Ezra Brainerd ( December 17 , 1844 – December 19 , 1904 ) was an American lawyer and politician . Brainerd was born in New York City and worked as the cities ’ s first mayor from 1879 to 1881 .Brainerd was elected to the United States House of"
174,"""Rockin' for Myself"" is a song by Americo ""Wes"" Anderson. The song was released as the third single from Anderson's third studio album, The Royal Tenenbaums (1998). The song was released as the album's third single on August 31, 1998, and reached number",""" Rockin ' for Myself "" is a track by Americo "" Wes "" Anderson . The track was released as the third single from Anderson ' s third studio album , The Royal Tenenbaums ( 1998 ) .The track was released as the album ' s third single on August 31 , 1998 , and reached number"
175,"The Champions are a fictional team of pricks, I don't think there's a real world equivalent.
There is, the Patriots.
I don't think the Patriots are really a fictional team of pricks, I think they just happen to have the best players in the world.","The Champions are a fictitious squad of pricks , I don ' t think there ' s a real world equivalent . There is , the Patriots .I don ' t think the Patriots are really a fictitious squad of pricks , I believe they just happen to have the best players in the world ."
176,"Massimiliano ""Max"" Biaggi (; born 26 Jun 1962) is an Italian former footballer who played as a central defender.

Biaggi began his career in 1984 with the youth system of Juventus, before signing a professional contract with the club in 1986. He made his Serie A debut on 21","Massimiliano "" Max "" Biaggi ( ; born 26 Jun 1962 ) is an Italian former footballer who played as a central defender . Biaggi started his career in 1984 with the youth system of Juventus , before signing a professional contract with the team in 1986 .He made his Serie A debut on 21"
177,"HMS Ben-my-Chree (Manx: ""Woman of My Hea) was an  British Royal Navy frigate of the Second World War. She was named for the Queen of England, and was the only ship of the Royal Navy to have the name ""Woman of My Hea"", the name of the wife of","HMS Ben - my - Chree ( Manx : "" Woman of My Hea ) was an British Royal Navy frigate of the Second World War . She was named for the Queen of England , and was the only ship of the Royal Navy to have the name "" Woman of My Hea "" , the name of the spouse of"
178,"Akiem Jamar Hicks (born November 16, 198, Detroit, Michigan) is an American rapper and singer. He has released seven studio albums, two mixtapes and two compilation albums. He has also released three guest appearances on other artists' albums. He has appeared on numerous music videos for artists","Akiem Jamar Hicks ( born November 16 , 198 , Detroit , Michigan ) is an American rapper and musician . He has published seven studio albums , two mixtapes and two compilation albums .He has additionally released three guest performances on other artists ' releases . He has featured on numerous music videos for artists"
179,"Pamela J. Peters is an Indigenous multimodal activist who was a founding member of the Indigenous Environmental Network. She is the author of the award-winning book The Road to Nowhere, which has been translated into seven languages. Her work has been featured in The New York Times, The","Pamela J . Peters is an Indigenous multimodal advocate who was a founding member of the Indigenous Environmental Network . She is the writer of the award - nominated book The Road to Nowhere , which has been translated into seven languages .Her work has been showcased in The New York Times , The"
180,"Sugar Hill is a historically middle clas

A historic landmark in downtown Raleigh has been torn down, leaving a gaping hole in the skyline.

A historic landmark in downtown Raleigh has been torn down, leaving a gaping hole in the skyline.

A historic landmark in downtown Raleigh","Sugar Hill is a historically middle clas A historic landmark in downtown Raleigh has been torn down , left a gaping hole in the skyline . A historic landmark in downtown Raleigh has been torn down , left a gaping hole in the skyline .A historic landmark in downtown Raleigh"
181,"Brandon Nakashima (born August 3, 2001)                                                   ","Brandon Nakashima (born August 3, 2001)"
182,"Thaumaci or Thaumacus, was a town in an ancient Greek region of the Aegean Sea, at the present-day port of Piraeus, Athens, Greece. It was the center of the Thaumatian League, a league of the seven ancient cities of the region. The city was","Thaumaci or Thaumacus , was a city in an ancient Greek region of the Aegean Sea , at the present - day harbor of Piraeus , Athens , Greece . It was the center of the Thaumatian League , a league of the seven ancient towns of the region .The city was"
183,"Doug de Vries (born 26 July 1960) is a Bollywood actor.

Biography

Early life
De Vries was born in Mumbai, India. He was brought up by his mother. He has a younger brother, Anand de Vries, who also became an actor.

","Doug de Vries ( born 26 July 1960 ) is a Bollywood actor . Biography Early life De Vries was born in Mumbai , India .He was brought up by his mother . He has a younger brother , Anand de Vries , who also became an actor ."
184,The Make-Up is an American post-punk banjo band from the Chicago area. The band was founded by singer/guitarist/keyboardist Michael C. McElroy in 1984. The band has released three full-length albums and one live album.,The Make - Up is an American post - punk banjo group from the Chicago area . The band was founded by singer / bassist / keyboardist Michael C . McElroy in 1984 .The band has published three full - length albums and one live album .
185,"Jos Museum is a museum in Jos, Nigeria.  I've been there and I think it's a great museum.  I've been to some of the museums in Nigeria and I think they're pretty good.  I've been to some of the museums in America and I think they're pretty good","Jos Museum is a museum in Jos , Nigeria . I ' ve been there and I believe it ' s a great museum .I ' ve been to some of the museums in Nigeria and I believe they ' re pretty excellent . I ' ve been to some of the museums in America and I believe they ' re pretty good"
186,"Carol Steen is an artist, writer and curatorial consultant who has worked for the last 15 years on the visual arts in the UK. She has written for the Guardian, the Independent, the Evening Standard, the Evening Standard, the Evening Standard, the Evening Standard, the Evening Standard, the Evening","Carol Steen is an artist , author and curatorial advisor who has worked for the last 15 decades on the visual arts in the UK . She has published for the Guardian , the Independent , the Evening Standard , the Evening Standard , the Evening Standard , the Evening Standard , the Evening Standard , the Evening"
187,"Frank John Viola Jr. (born April 19, 19565 December 31, 1894) was an American politician.

Born in New York City, Viola attended the city's high school. He served in the U.S. Army during World War I, receiving the Silver Star for his actions","Frank John Viola Jr . ( born April 19 , 19565 December 31 , 1894 ) was an American politician . Born in New York City , Viola entered the cities ' s high school .He fought in the U . S . Army during World War I , receiving the Silver Star for his actions"
188,"Liah Greenfeld is an Israeli-American RuPaul's Drag Race alum who has been a part of the LGBTQ+ community since the mid-90s. Her work has included a run on Broadway as well as a number of guest appearances on popular television shows. In the mid-90s,","Liah Greenfeld is an Israeli - American RuPaul ' s Drag Race alum who has been a component of the LGBTQ + community since the mid - 90s . Her work has included a run on Broadway as well as a number of cameo spots on popular television shows .In the mid-90s,"
189,"Nina Barr Wheeler (September 3, 1909 – Middletown, New Jersey, December 31, 1999) was an American author who wrote about the lives of the poor and the working class.  Her work has been called ""an American classic.""

Biography
Wheeler was born in","Nina Barr Wheeler ( September 3 , 1909 – Middletown , New Jersey , December 31 , 1999 ) was an American author who authored about the lives of the poor and the working class . Her work has been called "" an American classic . ""Biography Wheeler was born in"
190,"The discography of American ambient musi

The discography of American ambient musi is the compilation of the recordings by the American ambient music group American ambient musi.

The album American ambient musi was released in 1995 by the American ambient music label, Soma Music.","The discography of American ambient musi The discography of American ambient musi is the compilation of the albums by the American ambient music group American ambient musi . The album American ambient musi was released in 1995 by the American ambient music label , Soma Music ."
191,"Jitendra Satish Awhad is an Indian Politician who was elected to the Lok Sabha from the Jammu and Kashmir constituency, defeating Congress's Shamsher Singh Dhillon by a margin of 6,744 votes. He is the only Indian to have won the Jammu and Kashmir constituency","Jitendra Satish Awhad is an Indian Politician who was elected to the Lok Sabha from the Jammu and Kashmir constituency , defeating Congress ' s Shamsher Singh Dhillon by a margin of 6 , 744 votes . He is the only Indian to have won the Jammu and Kashmir constituency"
192,"Christian Cyrus Leben (born July 21, 19890 September 5, 1997) is an American actor.

Biography
Cyrus Leben was born in Houston, Texas, the son of a doctor and a school teacher. He attended the Houston Independent School District before attending Texas A&M","Christian Cyrus Leben ( born July 21 , 19890 September 5 , 1997 ) is an American actor . Biography Cyrus Leben was born in Houston , Texas , the son of a doctor and a school educator .He attended the Houston Independent School District before attending Texas A & M"
193,"The Waverley Reservoirs are four reservoires in the Sydney basin, located in the state of New South Wales, Australia. The four reservoirs are situated on the northern shore of the Sydney River, and are connected by a large reservoir system, which has a capacity of over. They were created","The Waverley Reservoirs are four reservoires in the Sydney basin , located in the state of New South Wales , Australia . The four reservoirs are situated on the northern shore of the Sydney River , and are connected by a large lake system , which has a capacity of over .They were created"
194,"Swami is a 1977 Hindi Indian romance filmy film directed by J. B. Chopra and produced by Shanti Kumar. The film stars Sridevi, Hema Malini, Raj Kumar, Shobhaa De, Raj Kumar, Shobhaa De, Raj Kumar,","Swami is a 1977 Hindi Indian romance filmy film directed by J . B . Chopra and produced by Shanti Kumar .The film stars Sridevi, Hema Malini, Raj Kumar, Shobhaa De, Raj Kumar, Shobhaa De, Raj Kumar,"
195,"The Assisi Diocesan Museum, in the city  of Assisi, Italy, has a collection of over 1,000 objects from the time of the Assisi martyrs. The museum was founded by the Franciscan Order and was officially opened in 1775. The museum was the first museum in","The Assisi Diocesan Museum , in the town of Assisi , Italy , has a exhibition of over 1 , 000 items from the period of the Assisi martyrs . The museum was founded by the Franciscan Order and was officially started in 1775 .The museum was the first museum in"
196,"KETR (88.9 FM) is a 100-kW noncommercial radio station licensed to serve the city of Grand Junction, Colorado, United States. The station is currently owned by the Grand Junction Chamber of Commerce.

History
The station first signed on the air as KGJZ on October 1, 1950","KETR ( 88 . 9 FM ) is a 100 - kW noncommercial radio station licensed to serve the cities of Grand Junction , Colorado , United States . The station is currently owned by the Grand Junction Chamber of Commerce .History The station first signed on the air as KGJZ on October 1 , 1950"
197,"Cruentis is a progressive black metal baiting the same kind of people who would go to the movies for the same reason. I don't think I've ever been so disgusted by a genre.
I'm pretty sure they're just being ironic. I mean, I don't think I","Cruentis is a progressive black rock baiting the same kind of people who would go to the film for the same reason . I don ' t think I ' ve ever been so disgusted by a genre .I ' m pretty convinced they ' re just being humorous . I mean , I don ' t think I"
198,"The common woolly monkey, brown woolly mongoose and black woolly monkey are all considered to be endangered by the IUCN.

A third species of woolly monkey, the grey woolly monkey, has declined by up to 90% over the past 20 years.

","The common woolly monkey , white woolly mongoose and dark woolly monkey are all considered to be vulnerable by the IUCN . A third species of woolly monkey , the grey woolly monkey , has declined by up to 90 % over the previous 20 years ."
199,"Marvin Fojas Ramirez (born December 28,  1950) is a Dominican politician who was the first Dominican Republic ambassador to the United States from 2009 to 2011.

Biography

Early life
Born in Santo Domingo, Dominican Republic, Ramirez attended the Dominican School of Business and","Marvin Fojas Ramirez ( born December 28 , 1950 ) is a Dominican politician who was the first Dominican Republic diplomat to the United States from 2009 to 2011 . Biography Early life Born in Santo Domingo , Dominican Republic , Ramirez attended the Dominican School of Business and"
200,"Boris Abbott Jacobsohn (30 July 1918, Neumünster - 16 February 2005, London) was an English-born German-born British-based painter and illustrator. He was the son of the painter Jacobsohn (1882-1944) and the painter Alice (18","Boris Abbott Jacobsohn ( 30 July 1918 , Neumünster - 16 February 2005 , London ) was an English - born German - born British - based painter and illustrator . He was the son of the artist Jacobsohn ( 1882 - 1944 ) and the artist Alice ( 18"
201,", also known as Attorney General v. Khan, is a landmark case in the history of the United States Supreme Court concerning the power of the Federal Government to regulate the speech of private citizens. The Court held that the Federal Government's ability to regulate speech by private citizens was limited by the First Amendment",", also known as Attorney General v . Khan , is a groundbreaking case in the history of the United States Supreme Court concerning the power of the Federal Government to regulate the speech of private citizens . The Court held that the Federal Government ' s capacity to prohibit speech by private citizens was limited by the First Amendment"
202,"Abadie is a French and English surname.  I think I've seen it spelled both ways.
That's the name of the guy who wrote the book I think",Abadie is a French and English surname . I believe I ' ve seen it spelled both ways .That ' s the name of the man who penned the book I think
203,A web portal is a specially designed web page that allows the user to access information that is normally only available by the user’s web browser. The portal provides the user with the opportunity to access information that is normally only available by the user’s web browser. The portal provides,A internet portal is a specially designed web website that enables the user to access data that is usually only available by the user ’ s internet browser . The portal offers the user with the opportunity to access data that is usually only available by the user ’ s internet browser .The portal provides
204,"High Road is a 2011 American improvised  crime thriller film written and directed by Michael Showalter. The film stars Michael Showalter, Jason Schwartzman, and Jason Schwartzman. The film was released on March 21, 2011 by Focus Features.

Plot
A group of friends meet at","High Road is a 2011 American improvised crime drama film written and directed by Michael Showalter . The film stars Michael Showalter , Jason Schwartzman , and Jason Schwartzman .The film was released on March 21 , 2011 by Focus Features . Plot A quartet of friends meet at"
205,"Rupa Lake or Rupa Tal is a freshwater la...

Rupa Lake or Rupa Tal is a freshwater lake in the state of Uttar Pradesh, India. It is located in the district of Amethi and has an area of. It is the only lake in Amethi","Rupa Lake or Rupa Tal is a freshwater la . . . Rupa Lake or Rupa Tal is a freshwater lake in the state of Uttar Pradesh , India . It is situated in the district of Amethi and has an area of .It is the only lake in Amethi"
206,"In mechanics, the net force is the resulant force and the moment of inertia is the moment of inertia multiplied by the net force.   In the example, the moment of inertia is the moment of inertia multiplied by the net force.
Thank you so much! I've been trying to","In mechanics , the net force is the resulant force and the moment of inertia is the moment of inertia multiplied by the net force . In the example , the moment of inertia is the moment of inertia multiplied by the net force .Thank you so much ! I ' ve been trying to"
207,"is a former Japanese football player. Placed on the reserve list by the Chicago Cubs on March 31, 2011, he was released by the Cubs on September 1, 2011. On October 1, 2011, he signed with the San Francisco Giants. On October 1, 2011, he was released","is a retired Japanese football player . Placed on the reserve list by the Chicago Cubs on March 31 , 2011 , he was released by the Cubs on September 1 , 2011 .On October 1 , 2011 , he signed with the San Francisco Giants . On October 1 , 2011 , he was released"
208,"Alejandro Celestino Toledo Manrique (; b. 17 February 1894 – d. 17 December 1969) was an Argentine writer and playwright. His plays and novels were considered to be the work of a master of the genre.

Biography

Toledo Manrique was born",Alejandro Celestino Toledo Manrique ( ; b . 17 February 1894 – d . 17 December 1969 ) was an Argentine playwright and playwright .His dramas and novels were regarded to be the work of a master of the genre . Biography Toledo Manrique was born
209,"Steven Donato Cangialosi (born October 2, 1982) is an American actor, comedian, and author. He has appeared in numerous television shows, including Scrubs, The Office, and The Good Wife. He has written for the shows Scrubs and The Office as well as the","Steven Donato Cangialosi ( born October 2 , 1982 ) is an American actor , comedian , and author . He has featured in countless television shows , notably Scrubs , The Office , and The Good Wife .He has written for the shows Scrubs and The Office as well as the"
210,"Ogden Park, also known as Ogden Skating  Park, Ogden Skating Centre, Ogden Skating Centre, Ogden Skating Centre, Ogden Skating Centre, Ogden Skating Centre, Ogden Skating Centre, Ogden Skating Centre, Ogden Skating Centre,","Ogden Park , sometimes called as Ogden Skating Park , Ogden Skating Centre , Ogden Skating Centre , Ogden Skating Centre , Ogden Skating Centre , Ogden Skating Centre , Ogden Skating Centre , Ogden Skating Centre , Ogden Skating Centre ,"
211,"Noel Kelehan (26 December 1935 – 6 July  2009) was a British author who wrote a number of children's books, including The Story of the Three Little Pigs, The Story of the Three Little Pigs, The Story of the Three Little Pigs, The Story of the Three Little Pigs, The Story","Noel Kelehan ( 26 December 1935 – 6 July 2009 ) was a British writer who penned a number of children ' s novels , including The Story of the Three Little Pigs , The Story of the Three Little Pigs , The Story of the Three Little Pigs , The Story of the Three Little Pigs , The Story"
212,"Lev Philippovitch Wolkenstein (, 1858—20 June 1926) was an Orthodox rabbi in the Russian Empire who was the first rabbi in the Russian Empire to have a private school.

Biography
Lev Philippovitch Wolkenstein was born in 1858 in Kiev, Ukraine.  He","Lev Philippovitch Wolkenstein ( , 1858 — 20 June 1926 ) was an Orthodox rabbi in the Russian Empire who was the first rabbi in the Russian Empire to have a private school . Biography Lev Philippovitch Wolkenstein was born in 1858 in Kiev , Ukraine .He"
213,"Andrew Williams (born December 12, 1977) is an American actor, comedian, and author. He has appeared in numerous television shows, including The Office, Scrubs, and Friends. In 2013, he wrote and starred in the comedy-drama film The Wedding Date.","Andrew Williams ( born December 12 , 1977 ) is an American actor , comedian , and author . He has featured in countless television shows , notably The Office , Scrubs , and Friends .In 2013 , he penned and starred in the comedy - drama film The Wedding Date ."
214,"Claythorpe is a hamlet about  north-west of the village of Claythorpe, in the county of Lincolnshire, England.  The hamlet has a population of just over 100 people.

History
Claythorpe has a long history. The village has a Roman","Claythorpe is a hamlet about north - west of the village of Claythorpe , in the county of Lincolnshire , England . The hamlet has a population of just over 100 people .History Claythorpe has a long tradition . The town has a Roman"
215,"Halwyck, also known as the James Hoge Hoge Memorial Park, is the site of the original park built by the Chicago Park District in 1894. The park was named for the first park commissioner in the park system, James Hoge.

Halwyck was the site of the first","Halwyck , sometimes called as the James Hoge Hoge Memorial Park , is the location of the original park built by the Chicago Park District in 1894 . The park was named for the first park superintendent in the park system , James Hoge .Halwyck was the location of the first"
216,363 (three hundred [and] sixty-three) is the number of the year in the Gregorian calendar. This is the year that is equal to the number of full moons that are present in the year. The year begins on January 1st and ends on December 31st.,363 ( three hundred [ and ] sixty - three ) is the number of the year in the Gregorian calendar . This is the year that is equal to the number of full moons that are present in the year .The year begins on January 1st and ending on December 31st .
217,"Abbott districts are school districts in the U.S. state of Texas.

A school district is a governmental agency, consisting of a school board, a school district office, and a school district office. A school district office is the location where the school district office is located","Abbott districts are school districts in the U . S . state of Texas . A school district is a governmental organization , consisting of a school board , a school district office , and a school district office .A school district office is the location where the school district office is located"
218,"Fetteresso Castle is a 14th-century towelette castle situated in the village of Fetteresso, in the province of Como, in the region of Emilia-Romagna, Italy. It is the only known castle in Emilia-Romagna to have been built by a woman.","Fetteresso Castle is a 14th - century towelette fortress situated in the village of Fetteresso , in the province of Como , in the region of Emilia - Romagna , Italy . It is the only known fortress in Emilia - Romagna to have been built by a lady ."
219,"The Labour Party Conference is the annuaal meeting of the Labour Party's elected members, delegates and supporters. The Labour Party Conference is the annual meeting of Labour Party members, delegates and supporters. The Labour Party Conference is the annual meeting of Labour Party members, delegates and supporters. The Labour","The Labour Party Conference is the annuaal meeting of the Labour Party ' s elected members , delegates and supporters . The Labour Party Conference is the annual gathering of Labour Party members , delegates and supporters .The Labour Party Conference is the annual gathering of Labour Party officers , delegates and supporters . The Labour"
220,"Figure-ground contrast, in the context oof the study, is the ratio of the image intensities of two different objects at different distances, e.g. the ratio of the intensities of two different objects at different wavelengths of light, e.g. the ratio of the intensities","Figure - ground contrast , in the context oof the study , is the proportion of the image intensities of two different objects at different distances , e . g . the proportion of the intensities of two different objects at different wavelengths of light , e . g .the proportion of the intensities"
221,"Eleanor Richardson (born 1 July 1986) is a British television presenter, writer and author. She has presented the ITV children's show Blue Peter since 2009, and has also presented the ITV children's shows Blue Peter Live and Blue Peter Live At The Movies. In 2018, she became a judge on","Eleanor Richardson ( born 1 July 1986 ) is a British television presenter , author and author . She has presented the ITV children ' s show Blue Peter since 2009 , and has additionally presented the ITV children ' s programs Blue Peter Live and Blue Peter Live At The Movies .In 2018 , she became a judge on"
222,"was a Muromachi period yamajiro-style Javelin?
I don't think so, it's too big for that.","was a Muromachi period yamajiro - style Javelin ? I don ' t think so , it ' s too big for that ."
